datetime,open,close,high,low,vol
2013-07-29,1997.84,1976.31,1997.84,1969.85,786832.0
2013-07-30,1981.45,1990.06,2006.23,1965.36,772197.0
2013-07-31,2000.79,1993.8,2015.47,1987.88,701606.0
2013-08-01,2000.82,2029.07,2029.93,1997.06,912566.0
2013-08-02,2039.51,2029.42,2047.08,2025.65,935927.0
2013-08-05,2031.72,2050.48,2050.91,2025.23,855179.0
2013-08-06,2043.65,2060.5,2066.74,2034.96,1055809.0
2013-08-07,2056.37,2046.78,2069.56,2043.75,1077125.0
2013-08-08,2044.44,2044.9,2058.56,2037.25,841332.0
2013-08-09,2052.24,2052.24,2061.71,2030.13,953164.0
2013-08-12,2058.42,2101.28,2102.35,2055.72,1351289.0
2013-08-13,2101.32,2106.16,2106.4,2093.8,1177088.0
2013-08-14,2109.23,2100.14,2122.97,2093.04,1144378.0
2013-08-15,2099.28,2081.88,2108.41,2079.97,993966.0
2013-08-16,2075.98,2068.45,2198.85,2061.65,1530633.0
2013-08-19,2055.13,2085.6,2091.13,2052.7,974467.0
2013-08-20,2081.97,2072.6,2098.98,2066.07,1073817.0
2013-08-21,2076.27,2072.96,2076.32,2056.91,874459.0
2013-08-22,2069.31,2067.12,2083.33,2062.37,909283.0
2013-08-23,2075.93,2057.46,2079.85,2029.37,1124263.0
2013-08-26,2061.42,2096.47,2097.34,2056.13,1199326.0
2013-08-27,2095.44,2103.57,2105.38,2090.43,1263419.0
2013-08-28,2092.31,2101.3,2113.82,2080.86,1613920.0
2013-08-29,2108.44,2097.23,2110.89,2088.24,1332682.0
2013-08-30,2097.22,2098.38,2114.39,2089.1,1700756.0
2013-09-02,2104.09,2098.45,2108.68,2078.46,1491585.0
2013-09-03,2100.45,2123.11,2123.85,2095.46,1388931.0
2013-09-04,2121.68,2127.62,2133.0,2115.75,1420003.0
2013-09-05,2125.25,2122.43,2127.86,2115.24,1265441.0
2013-09-06,2119.33,2139.99,2143.24,2119.02,1432606.0
2013-09-09,2151.35,2212.52,2218.53,2151.35,2194271.0
2013-09-10,2214.81,2237.98,2238.55,2202.82,2372066.0
2013-09-11,2244.96,2241.27,2258.07,2233.0,2443494.0
2013-09-12,2236.17,2255.61,2270.27,2226.29,2097151.0
2013-09-13,2251.46,2236.22,2259.42,2228.48,1719842.0
2013-09-16,2244.46,2231.4,2248.47,2226.17,1548840.0
2013-09-17,2230.39,2185.56,2230.93,2184.92,1545425.0
2013-09-18,2185.94,2191.85,2195.9,2172.04,1151118.0
2013-09-23,2199.36,2221.04,2223.07,2198.34,1331748.0
2013-09-24,2219.47,2207.53,2219.54,2187.24,1604150.0
2013-09-25,2206.23,2198.51,2217.97,2193.72,1602127.0
2013-09-26,2192.23,2155.81,2192.23,2154.72,1404153.0
2013-09-27,2150.96,2160.03,2165.78,2149.59,1054017.0
2013-09-30,2167.73,2174.67,2176.3,2165.16,928100.0
2013-10-08,2171.9,2198.2,2200.02,2161.49,1267102.0
2013-10-09,2191.39,2211.77,2212.35,2185.18,1308717.0
2013-10-10,2214.41,2190.93,2214.59,2186.48,1497759.0
2013-10-11,2201.41,2228.15,2228.87,2200.53,1568921.0
2013-10-14,2232.22,2237.77,2242.98,2226.4,1659833.0
2013-10-15,2237.93,2233.41,2240.25,2221.14,1537228.0
2013-10-16,2228.11,2193.07,2228.11,2183.4,1546386.0
2013-10-17,2201.71,2188.54,2211.03,2183.25,1267679.0
2013-10-18,2188.71,2193.78,2203.29,2184.36,1037246.0
2013-10-21,2198.11,2229.24,2230.28,2190.39,1366944.0
2013-10-22,2227.34,2210.65,2227.34,2204.24,1491328.0
2013-10-23,2213.27,2183.11,2226.85,2177.73,1463470.0
2013-10-24,2178.82,2164.32,2183.41,2159.87,1030089.0
2013-10-25,2163.69,2132.96,2170.61,2122.68,1139245.0
2013-10-28,2135.88,2133.87,2140.96,2123.07,884013.0
2013-10-29,2135.23,2128.86,2163.66,2093.2,1430928.0
2013-10-30,2126.69,2160.46,2161.94,2121.84,1196433.0
2013-10-31,2155.51,2141.61,2155.51,2137.47,1080630.0
2013-11-01,2139.88,2149.56,2157.31,2132.63,891184.0
2013-11-04,2156.09,2149.63,2160.58,2143.21,761479.0
2013-11-05,2139.84,2157.24,2158.15,2124.85,919000.0
2013-11-06,2149.39,2139.61,2166.17,2138.78,1004873.0
2013-11-07,2136.63,2129.4,2141.6,2119.19,818426.0
2013-11-08,2120.92,2106.13,2128.58,2103.51,830968.0
2013-11-11,2103.3,2109.47,2117.28,2093.63,696782.0
2013-11-12,2110.72,2126.77,2127.94,2108.4,794467.0
2013-11-13,2117.89,2087.94,2117.91,2086.01,882570.0
2013-11-14,2087.12,2100.51,2102.38,2078.99,837993.0
2013-11-15,2100.9,2135.83,2153.21,2100.79,1258945.0
2013-11-18,2147.37,2197.22,2198.32,2143.77,1575027.0
2013-11-19,2198.32,2193.13,2203.3,2186.11,1250823.0
2013-11-20,2201.47,2206.61,2207.11,2186.64,1189618.0
2013-11-21,2197.01,2205.77,2206.53,2177.74,1372455.0
2013-11-22,2206.47,2196.38,2211.07,2188.77,1138664.0
2013-11-25,2186.06,2186.12,2209.15,2181.42,1082826.0
2013-11-26,2184.33,2183.07,2192.58,2176.18,1004608.0
2013-11-27,2181.73,2201.07,2207.62,2176.85,1153844.0
2013-11-28,2204.38,2219.37,2234.39,2202.62,1344567.0
2013-11-29,2221.62,2220.5,2224.94,2212.26,1069590.0
2013-12-02,2203.12,2207.37,2231.92,2172.63,1742819.0
2013-12-03,2196.82,2222.67,2227.92,2193.25,1135064.0
2013-12-04,2219.97,2251.76,2260.87,2215.92,1572929.0
2013-12-05,2252.72,2247.06,2255.26,2239.14,1220484.0
2013-12-06,2242.56,2237.11,2248.15,2228.63,1037009.0
2013-12-09,2241.79,2238.2,2249.17,2231.73,932736.0
2013-12-10,2239.86,2237.49,2250.5,2231.68,1090431.0
2013-12-11,2228.63,2204.17,2228.63,2193.16,1094731.0
2013-12-12,2199.32,2202.8,2214.55,2194.9,861086.0
2013-12-13,2188.26,2196.07,2204.64,2183.84,851010.0
2013-12-16,2197.23,2160.86,2201.7,2159.99,1013875.0
2013-12-17,2161.54,2151.08,2165.54,2146.31,785789.0
2013-12-18,2150.41,2148.29,2156.59,2142.62,641735.0
2013-12-19,2153.67,2127.79,2159.14,2126.25,731234.0
2013-12-20,2128.37,2084.79,2131.74,2082.85,867752.0
2013-12-23,2089.54,2089.71,2099.52,2068.54,681466.0
2013-12-24,2094.07,2092.91,2111.81,2079.81,702514.0
2013-12-25,2095.02,2106.35,2107.23,2088.3,651390.0
2013-12-26,2102.66,2073.1,2102.66,2070.55,785414.0
2013-12-27,2074.59,2101.25,2110.36,2069.59,767568.0
2013-12-30,2108.88,2097.53,2112.01,2095.06,740850.0
2013-12-31,2090.68,2115.98,2120.27,2087.42,804743.0
2014-01-02,2112.13,2109.39,2113.11,2101.02,684854.0
2014-01-03,2101.54,2083.14,2102.17,2075.9,844972.0
2014-01-06,2078.68,2045.71,2078.68,2034.01,895876.0
2014-01-07,2034.22,2047.32,2052.28,2029.25,634029.0
2014-01-08,2047.26,2044.34,2062.95,2037.11,716473.0
2014-01-09,2041.77,2027.62,2057.2,2026.45,759418.0
2014-01-10,2023.54,2013.3,2029.3,2008.01,756161.0
2014-01-13,2014.98,2009.56,2027.18,2000.4,665447.0
2014-01-14,2007.16,2026.84,2027.43,2001.14,703666.0
2014-01-15,2024.23,2023.35,2027.41,2010.2,674362.0
2014-01-16,2022.54,2023.7,2034.71,2014.41,727557.0
2014-01-17,2017.52,2004.95,2017.87,2001.33,673057.0
2014-01-20,2001.89,1991.25,2005.94,1984.82,562712.0
2014-01-21,1992.02,2008.31,2014.15,1992.02,598449.0
2014-01-22,2009.97,2051.75,2052.34,2008.93,988928.0
2014-01-23,2048.33,2042.18,2052.53,2039.05,842105.0
2014-01-24,2037.67,2054.39,2060.99,2034.45,929479.0
2014-01-27,2044.27,2033.3,2044.85,2029.63,888154.0
2014-01-28,2036.4,2038.51,2047.13,2026.99,725290.0
2014-01-29,2042.18,2049.91,2051.58,2039.77,738654.0
2014-01-30,2045.93,2033.08,2045.93,2031.47,626151.0
2014-02-07,2022.32,2044.5,2044.73,2014.7,735987.0
2014-02-10,2049.98,2086.07,2087.97,2049.98,1243318.0
2014-02-11,2086.18,2103.67,2111.06,2082.52,1422113.0
2014-02-12,2103.83,2109.96,2110.9,2096.51,1263331.0
2014-02-13,2106.93,2098.4,2122.83,2096.97,1465326.0
2014-02-14,2097.32,2115.85,2116.19,2095.09,1115179.0
2014-02-17,2124.88,2135.41,2136.45,2117.69,1402444.0
2014-02-18,2134.14,2119.07,2134.14,2113.13,1428693.0
2014-02-19,2116.92,2142.55,2152.96,2111.17,1512612.0
2014-02-20,2152.89,2138.78,2177.98,2136.48,1570522.0
2014-02-21,2131.59,2113.69,2132.7,2098.33,1176626.0
2014-02-24,2099.72,2076.69,2099.72,2058.79,1235553.0
2014-02-25,2077.28,2034.22,2087.62,2026.54,1401329.0
2014-02-26,2026.61,2041.25,2041.63,2014.38,1101126.0
2014-02-27,2045.1,2047.35,2068.31,2036.39,1321638.0
2014-02-28,2040.62,2056.3,2058.49,2020.93,1116379.0
2014-03-03,2052.08,2075.23,2078.33,2047.07,1274608.0
2014-03-04,2068.11,2071.47,2074.02,2050.13,1159257.0
2014-03-05,2073.29,2053.08,2074.81,2050.18,1077330.0
2014-03-06,2050.03,2059.58,2065.79,2030.95,1092901.0
2014-03-07,2058.38,2057.91,2079.49,2050.47,1037095.0
2014-03-10,2042.35,1999.06,2042.63,1995.55,1156966.0
2014-03-11,1994.42,2001.16,2008.07,1985.6,927052.0
2014-03-12,1996.24,1997.69,2011.06,1974.38,1013617.0
2014-03-13,2000.69,2019.11,2029.12,1996.53,1009781.0
2014-03-14,2008.82,2004.34,2017.91,1990.98,877751.0
2014-03-17,2009.88,2023.67,2024.37,1999.25,862503.0
2014-03-18,2026.22,2025.2,2034.92,2020.41,967771.0
2014-03-19,2019.98,2021.73,2022.18,2002.44,951808.0
2014-03-20,2017.22,1993.48,2030.85,1993.0,1103330.0
2014-03-21,1987.68,2047.62,2052.47,1986.07,1444776.0
2014-03-24,2050.83,2066.28,2074.06,2043.33,1477000.0
2014-03-25,2063.32,2067.31,2079.55,2057.49,1318222.0
2014-03-26,2070.57,2063.67,2074.57,2057.65,1026111.0
2014-03-27,2060.81,2046.59,2073.98,2042.71,1191493.0
2014-03-28,2046.85,2041.71,2060.13,2035.24,1216819.0
2014-03-31,2043.05,2033.31,2048.13,2024.19,943565.0
2014-04-01,2031.0,2047.46,2050.68,2028.1,832865.0
2014-04-02,2049.42,2058.99,2060.78,2046.74,1026585.0
2014-04-03,2063.5,2043.7,2066.01,2037.45,1086184.0
2014-04-04,2037.55,2058.83,2060.1,2035.22,831890.0
2014-04-08,2054.53,2098.28,2102.45,2052.9,1333709.0
2014-04-09,2100.65,2105.24,2108.75,2095.64,1053404.0
2014-04-10,2105.88,2134.3,2146.67,2098.08,1567896.0
2014-04-11,2130.37,2130.54,2138.65,2120.18,1317683.0
2014-04-14,2127.41,2131.54,2134.43,2116.61,1020778.0
2014-04-15,2125.9,2101.6,2125.9,2098.15,1075311.0
2014-04-16,2097.21,2105.12,2112.05,2092.16,893616.0
2014-04-17,2108.95,2098.88,2110.72,2095.71,898963.0
2014-04-18,2091.48,2097.75,2099.64,2081.19,881556.0
2014-04-21,2085.98,2065.83,2103.08,2065.23,963783.0
2014-04-22,2062.79,2072.83,2073.66,2047.33,987198.0
2014-04-23,2068.08,2067.38,2076.35,2059.11,785315.0
2014-04-24,2064.16,2057.03,2075.76,2056.19,781859.0
2014-04-25,2060.54,2036.52,2065.64,2035.57,930423.0
2014-04-28,2033.34,2003.49,2035.99,2000.14,897952.0
2014-04-29,2001.9,2020.34,2021.68,1997.64,762212.0
2014-04-30,2020.44,2026.36,2029.54,2016.58,745285.0
2014-05-05,2022.18,2027.35,2028.96,2007.35,799333.0
2014-05-06,2024.26,2028.04,2038.7,2021.49,746094.0
2014-05-07,2023.15,2010.08,2024.63,2008.45,743601.0
2014-05-08,2006.85,2015.27,2036.94,2005.69,778653.0
2014-05-09,2016.5,2011.13,2020.45,2001.3,762242.0
2014-05-12,2022.93,2052.87,2055.51,2016.64,1157420.0
2014-05-13,2055.08,2050.73,2061.06,2043.55,972233.0
2014-05-14,2049.27,2047.91,2056.57,2042.74,720111.0
2014-05-15,2044.38,2024.97,2047.32,2022.86,758451.0
2014-05-16,2023.6,2026.5,2027.76,2012.69,663536.0
2014-05-19,2023.01,2005.18,2023.27,1996.01,653294.0
2014-05-20,2011.85,2008.12,2018.16,2002.76,613453.0
2014-05-21,2001.31,2024.95,2025.19,1991.06,618115.0
2014-05-22,2023.15,2021.29,2041.96,2018.88,747284.0
2014-05-23,2020.11,2034.57,2034.57,2017.74,634880.0
2014-05-26,2042.03,2041.48,2045.38,2035.09,702812.0
2014-05-27,2039.79,2034.57,2044.15,2032.84,675778.0
2014-05-28,2034.56,2050.23,2052.66,2029.34,813386.0
2014-05-29,2051.84,2040.6,2057.08,2039.24,812429.0
2014-05-30,2040.39,2039.21,2046.96,2031.37,751488.0
2014-06-03,2039.2,2038.31,2049.58,2037.3,715841.0
2014-06-04,2037.99,2024.83,2038.48,2012.91,724127.0
2014-06-05,2019.44,2040.88,2041.7,2016.17,679495.0
2014-06-06,2040.86,2029.96,2041.57,2022.16,660217.0
2014-06-09,2024.94,2030.5,2045.26,2023.2,647883.0
2014-06-10,2033.21,2052.53,2052.77,2026.39,796237.0
2014-06-11,2049.13,2054.95,2056.63,2045.41,744443.0
2014-06-12,2051.58,2051.71,2057.1,2045.96,817111.0
2014-06-13,2049.21,2070.71,2073.6,2048.62,971748.0
2014-06-16,2070.7,2085.98,2087.32,2069.44,959397.0
2014-06-17,2080.48,2066.7,2080.48,2064.67,878004.0
2014-06-18,2064.38,2055.52,2066.91,2051.75,872453.0
2014-06-19,2054.62,2023.73,2059.25,2017.65,929142.0
2014-06-20,2013.41,2026.67,2027.15,2010.53,671672.0
2014-06-23,2026.23,2024.37,2033.32,2022.92,704851.0
2014-06-24,2023.7,2033.93,2034.71,2021.75,712146.0
2014-06-25,2030.43,2025.5,2030.62,2018.36,675396.0
2014-06-26,2025.66,2038.68,2040.75,2025.31,809557.0
2014-06-27,2031.91,2036.51,2043.98,2025.07,975920.0
2014-06-30,2038.61,2048.33,2052.34,2038.53,966666.0
2014-07-01,2051.22,2050.38,2052.63,2041.94,984574.0
2014-07-02,2049.48,2059.42,2060.6,2044.04,1095539.0
2014-07-03,2051.63,2063.23,2066.64,2048.08,1229265.0
2014-07-04,2062.36,2059.37,2065.08,2054.22,1050087.0
2014-07-07,2058.13,2059.93,2064.04,2050.89,971687.0
2014-07-08,2058.13,2064.02,2064.43,2047.2,950533.0
2014-07-09,2061.63,2038.61,2062.47,2037.6,1133058.0
2014-07-10,2036.54,2038.34,2045.53,2034.96,979438.0
2014-07-11,2033.87,2046.96,2051.74,2033.0,1050880.0
2014-07-14,2047.74,2066.65,2067.34,2044.9,1151197.0
2014-07-15,2065.9,2070.36,2070.36,2059.68,1244887.0
2014-07-16,2068.34,2067.28,2075.49,2061.57,1371280.0
2014-07-17,2062.89,2055.59,2062.89,2046.19,1044918.0
2014-07-18,2047.5,2059.07,2067.23,2046.0,1066411.0
2014-07-21,2057.77,2054.48,2061.82,2049.18,938578.0
2014-07-22,2050.5,2075.48,2078.08,2049.81,1231918.0
2014-07-23,2074.2,2078.49,2088.19,2072.23,1372922.0
2014-07-24,2079.63,2105.06,2107.95,2079.63,1656769.0
2014-07-25,2108.71,2126.61,2127.22,2106.71,1424958.0
2014-07-28,2135.25,2177.95,2181.5,2135.25,2361857.0
2014-07-29,2179.83,2183.19,2193.52,2172.1,2002642.0
2014-07-30,2178.18,2181.24,2194.57,2177.24,1849221.0
2014-07-31,2179.54,2201.56,2202.13,2173.9,1646916.0
2014-08-01,2194.17,2185.3,2218.79,2184.64,1914750.0
2014-08-04,2190.04,2223.33,2224.07,2186.92,1740974.0
2014-08-05,2224.63,2219.95,2226.84,2206.85,1753869.0
2014-08-06,2212.0,2217.46,2223.89,2192.99,1777117.0
2014-08-07,2216.66,2187.67,2220.57,2185.76,1752332.0
2014-08-08,2188.71,2194.42,2199.58,2180.6,1351814.0
2014-08-11,2199.43,2224.65,2225.96,2198.31,1505834.0
2014-08-12,2222.7,2221.6,2222.98,2210.0,1547990.0
2014-08-13,2223.05,2222.88,2230.99,2202.44,1780628.0
2014-08-14,2221.54,2206.47,2230.89,2204.38,1701491.0
2014-08-15,2207.23,2226.73,2230.87,2203.24,1499786.0
2014-08-18,2229.8,2239.47,2242.04,2228.13,1639286.0
2014-08-19,2242.34,2245.33,2246.02,2227.92,1777445.0
2014-08-20,2241.66,2240.21,2248.94,2233.89,1676583.0
2014-08-21,2239.57,2230.46,2240.08,2211.63,1657335.0
2014-08-22,2228.97,2240.81,2243.3,2225.27,1601116.0
2014-08-25,2241.1,2229.27,2241.55,2222.01,1621195.0
2014-08-26,2225.29,2207.11,2232.78,2200.62,1635074.0
2014-08-27,2207.03,2209.47,2216.67,2204.05,1208858.0
2014-08-28,2210.48,2195.82,2219.47,2194.86,1242290.0
2014-08-29,2198.95,2217.2,2218.7,2193.26,1052025.0
2014-09-01,2220.13,2235.51,2236.29,2217.68,1291665.0
2014-09-02,2239.68,2266.05,2267.51,2234.38,1921248.0
2014-09-03,2268.39,2288.63,2290.55,2268.1,2124790.0
2014-09-04,2290.03,2306.86,2307.7,2283.28,1994899.0
2014-09-05,2311.3,2326.43,2327.56,2307.45,2131819.0
2014-09-09,2328.43,2326.53,2331.92,2315.89,1969903.0
2014-09-10,2318.5,2318.31,2321.91,2306.42,1898289.0
2014-09-11,2315.73,2311.68,2343.59,2304.6,2222218.0
2014-09-12,2308.35,2331.95,2331.95,2302.77,1934715.0
2014-09-15,2330.19,2339.14,2340.45,2321.59,2151124.0
2014-09-16,2341.03,2296.56,2347.94,2293.87,3026941.0
2014-09-17,2298.98,2307.89,2309.05,2282.79,2108424.0
2014-09-18,2303.85,2315.93,2319.88,2297.93,1890890.0
2014-09-19,2312.98,2329.45,2331.56,2305.52,1746484.0
2014-09-22,2323.55,2289.87,2323.55,2284.38,1758423.0
2014-09-23,2289.09,2309.72,2311.53,2289.02,1568551.0
2014-09-24,2302.23,2343.57,2345.75,2297.88,2225257.0
2014-09-25,2352.87,2345.1,2365.15,2336.81,2256883.0
2014-09-26,2339.29,2347.72,2350.11,2329.96,1747482.0
2014-09-29,2353.71,2357.71,2363.06,2346.58,2001110.0
2014-09-30,2361.32,2363.87,2365.49,2354.27,1939186.0
2014-10-08,2368.58,2382.79,2382.79,2354.29,2043973.0
2014-10-09,2383.86,2389.37,2391.35,2367.11,2359200.0
2014-10-10,2380.76,2374.54,2386.28,2365.07,2246711.0
2014-10-13,2366.43,2366.01,2366.86,2341.12,2008993.0
2014-10-14,2362.8,2359.47,2380.52,2349.19,1968314.0
2014-10-15,2358.23,2373.67,2374.81,2344.37,2028049.0
2014-10-16,2361.13,2356.5,2389.67,2353.41,2482011.0
2014-10-17,2352.78,2341.18,2360.6,2312.83,2123009.0
2014-10-20,2346.05,2356.73,2357.51,2340.46,1600223.0
2014-10-21,2355.03,2339.66,2361.65,2337.55,1688282.0
2014-10-22,2339.22,2326.55,2352.12,2324.59,1526984.0
2014-10-23,2322.32,2302.42,2329.93,2297.33,1626363.0
2014-10-24,2303.08,2302.28,2314.87,2296.66,1322252.0
2014-10-27,2293.57,2290.44,2293.64,2279.84,1302615.0
2014-10-28,2294.01,2337.87,2338.28,2294.01,1785903.0
2014-10-29,2343.72,2373.03,2381.64,2339.71,2655887.0
2014-10-30,2371.89,2391.08,2397.26,2365.92,2946459.0
2014-10-31,2393.18,2420.18,2423.6,2384.48,3257635.0
2014-11-03,2425.22,2430.03,2436.79,2418.17,2988212.0
2014-11-04,2428.27,2430.68,2435.22,2417.22,3090130.0
2014-11-05,2432.17,2419.25,2434.36,2415.5,2636066.0
2014-11-06,2419.62,2425.86,2426.89,2401.75,2220051.0
2014-11-07,2427.9,2418.17,2454.42,2407.44,2911722.0
2014-11-10,2436.63,2473.67,2474.16,2428.19,3006282.0
2014-11-11,2483.65,2469.67,2508.62,2445.96,4119040.0
2014-11-12,2454.6,2494.48,2494.92,2444.81,2529338.0
2014-11-13,2495.0,2485.61,2507.74,2471.41,2950370.0
2014-11-14,2477.97,2478.82,2481.02,2457.05,2206076.0
2014-11-17,2506.86,2474.01,2508.77,2472.45,2156878.0
2014-11-18,2474.18,2456.37,2477.05,2449.81,2010625.0
2014-11-19,2452.15,2450.99,2461.49,2442.71,1862357.0
2014-11-20,2443.28,2452.66,2458.32,2437.48,1654952.0
2014-11-21,2452.63,2486.79,2488.2,2446.65,2122397.0
2014-11-24,2505.53,2532.88,2546.75,2495.52,3634858.0
2014-11-25,2532.0,2567.6,2568.38,2527.08,3143155.0
2014-11-26,2572.65,2604.35,2605.07,2570.4,3371272.0
2014-11-27,2615.37,2630.49,2631.4,2599.11,3640757.0
2014-11-28,2629.63,2682.83,2683.18,2622.06,4658800.0
2014-12-01,2691.72,2680.16,2720.74,2668.84,4467917.0
2014-12-02,2667.82,2763.54,2777.37,2665.69,4377334.0
2014-12-03,2768.68,2779.53,2824.18,2733.87,5621202.0
2014-12-04,2783.47,2899.46,2900.51,2772.43,5326877.0
2014-12-05,2926.57,2937.65,2978.03,2813.05,6405003.0
2014-12-08,2907.82,3020.26,3041.66,2879.85,5875709.0
2014-12-09,2992.49,2856.27,3091.32,2834.59,7719984.0
2014-12-10,2855.94,2940.01,2946.71,2807.68,5128869.0
2014-12-11,2912.35,2925.74,2965.67,2892.61,4826327.0
2014-12-12,2929.36,2938.17,2962.51,2914.96,4094808.0
2014-12-15,2921.45,2953.42,2960.23,2890.9,4003716.0
2014-12-16,2953.81,3021.52,3021.9,2943.91,4538427.0
2014-12-17,3031.95,3061.02,3076.6,2993.33,5425031.0
2014-12-18,3062.8,3057.52,3089.79,3030.32,4359049.0
2014-12-19,3053.07,3108.6,3117.53,3018.42,5210735.0
2014-12-22,3129.27,3127.44,3189.87,3090.51,6793719.0
2014-12-23,3085.08,3032.61,3136.84,3025.67,4377624.0
2014-12-24,3039.21,2972.53,3050.51,2934.91,3768052.0
2014-12-25,2992.46,3072.54,3073.35,2969.87,3769477.0
2014-12-26,3078.01,3157.6,3164.16,3064.18,4607009.0
2014-12-29,3212.56,3168.02,3223.86,3126.94,5101114.0
2014-12-30,3160.8,3165.81,3190.3,3130.35,3977253.0
2014-12-31,3172.6,3234.68,3239.36,3157.26,4059985.0
2015-01-05,3258.63,3350.52,3369.28,3253.88,5313524.0
2015-01-06,3330.8,3351.45,3394.22,3303.18,5016617.0
2015-01-07,3326.65,3373.95,3374.9,3312.21,3919188.0
2015-01-08,3371.96,3293.46,3381.57,3285.1,3711311.0
2015-01-09,3276.97,3285.41,3404.83,3267.51,4102408.0
2015-01-12,3258.21,3229.32,3275.19,3191.58,3220646.0
2015-01-13,3223.54,3235.3,3259.39,3214.41,2307257.0
2015-01-14,3242.34,3222.44,3268.48,3193.98,2401907.0
2015-01-15,3224.07,3336.45,3337.08,3207.55,2825462.0
2015-01-16,3343.6,3376.5,3400.32,3340.49,3398767.0
2015-01-19,3189.73,3116.35,3262.21,3095.07,4010987.0
2015-01-20,3114.56,3173.05,3190.25,3100.48,3570808.0
2015-01-21,3189.08,3323.61,3337.0,3178.34,4109560.0
2015-01-22,3327.32,3343.34,3352.38,3293.98,3533829.0
2015-01-23,3357.1,3351.76,3406.79,3328.29,3662492.0
2015-01-26,3347.26,3383.18,3384.8,3321.31,3175410.0
2015-01-27,3389.85,3352.96,3390.22,3290.22,3745175.0
2015-01-28,3325.72,3305.74,3354.8,3294.65,3019271.0
2015-01-29,3259.0,3262.3,3286.79,3234.24,2746586.0
2015-01-30,3273.75,3210.36,3288.5,3210.31,2583125.0
2015-02-02,3148.14,3128.3,3175.13,3122.57,2508616.0
2015-02-03,3156.09,3204.91,3207.94,3129.73,2481921.0
2015-02-04,3212.82,3174.13,3238.98,3171.14,2490980.0
2015-02-05,3251.21,3136.53,3251.21,3135.82,3061393.0
2015-02-06,3120.09,3075.91,3129.54,3052.94,2467496.0
2015-02-09,3063.51,3095.12,3119.03,3049.11,2061083.0
2015-02-10,3090.49,3141.59,3142.1,3084.25,1938171.0
2015-02-11,3145.77,3157.7,3166.42,3139.05,1728401.0
2015-02-12,3157.96,3173.42,3181.77,3134.24,1945923.0
2015-02-13,3186.81,3203.83,3237.16,3182.79,2612904.0
2015-02-16,3206.14,3222.36,3228.85,3195.88,2237974.0
2015-02-17,3230.88,3246.91,3255.73,3230.77,2283326.0
2015-02-25,3256.48,3228.84,3257.22,3215.55,2333481.0
2015-02-26,3222.15,3298.36,3300.62,3202.19,3012638.0
2015-02-27,3296.83,3310.3,3324.55,3291.01,2991637.0
2015-03-02,3332.72,3336.28,3336.76,3298.67,3464456.0
2015-03-03,3317.69,3263.05,3317.69,3260.43,3820446.0
2015-03-04,3264.18,3279.53,3286.59,3250.48,2936395.0
2015-03-05,3264.08,3248.48,3266.64,3221.67,3206635.0
2015-03-06,3248.04,3241.19,3266.93,3234.53,2829157.0
2015-03-09,3224.31,3302.41,3307.7,3198.37,3214954.0
2015-03-10,3289.08,3286.07,3309.92,3277.09,2858175.0
2015-03-11,3289.59,3290.9,3325.05,3278.47,2829855.0
2015-03-12,3314.81,3349.32,3360.05,3300.49,3572951.0
2015-03-13,3359.49,3372.91,3391.25,3352.15,3284101.0
2015-03-16,3391.16,3449.3,3449.3,3377.09,3991324.0
2015-03-17,3469.6,3502.85,3504.12,3459.69,5209395.0
2015-03-18,3510.5,3577.3,3577.66,3503.85,5452171.0
2015-03-19,3576.02,3582.27,3600.68,3546.84,5373466.0
2015-03-20,3587.08,3617.32,3632.34,3569.38,5166616.0
2015-03-23,3640.1,3687.73,3688.25,3635.48,5360628.0
2015-03-24,3692.57,3691.41,3715.87,3600.7,6395547.0
2015-03-25,3680.95,3660.73,3693.15,3634.56,5218863.0
2015-03-26,3641.94,3682.1,3707.32,3615.01,4886472.0
2015-03-27,3686.13,3691.1,3710.48,3656.83,4089451.0
2015-03-30,3710.61,3786.57,3795.93,3710.61,5647023.0
2015-03-31,3822.99,3747.9,3835.57,3737.04,5616760.0
2015-04-01,3748.34,3810.29,3817.08,3742.21,4474583.0
2015-04-02,3827.69,3825.78,3835.45,3775.89,4792997.0
2015-04-03,3803.38,3863.93,3864.4,3792.21,4730333.0
2015-04-07,3899.42,3961.38,3961.67,3891.73,5704475.0
2015-04-08,3976.53,3994.81,4000.22,3903.65,6180854.0
2015-04-09,4006.13,3957.53,4016.4,3900.03,5851768.0
2015-04-10,3947.49,4034.31,4040.35,3929.32,4842836.0
2015-04-13,4072.72,4121.71,4128.07,4057.29,5898142.0
2015-04-14,4125.78,4135.57,4168.35,4091.26,6106835.0
2015-04-15,4135.65,4084.16,4175.49,4069.01,6130058.0
2015-04-16,4055.92,4194.82,4195.31,4031.24,5512429.0
2015-04-17,4254.72,4287.3,4317.22,4238.91,7017062.0
2015-04-20,4301.35,4217.08,4356.0,4190.68,8571328.0
2015-04-21,4212.19,4293.62,4294.37,4188.57,6344706.0
2015-04-22,4304.6,4398.49,4400.19,4297.95,6803051.0
2015-04-23,4414.48,4414.51,4444.41,4358.84,6673446.0
2015-04-24,4355.95,4393.69,4416.38,4318.12,6285550.0
2015-04-27,4441.93,4527.4,4529.74,4441.93,6710885.0
2015-04-28,4527.64,4476.21,4572.39,4432.9,7676764.0
2015-04-29,4446.12,4476.62,4499.94,4398.64,5198342.0
